DATAFLOW,FREQ,REF_AREA,DATA_TYPE_AGGR,VALUATION,ADJUSTMENT,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE_AGGR,NOTE_VALUATION,NOTE_ADJUSTMENT,NOTE_EDITION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,V,N,2023M12,2018,3245.3,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,V,N,2023M12,2019,3290.2,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,V,N,2023M12,2020,2846.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,V,N,2023M12,2021,3309,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,V,N,2023M12,2022,3490.7,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M1,2017,3084.7,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M1,2018,3244,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2013,3117.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2014,3063.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2015,3069,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2016,2976.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2017,3161.9,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2018,3247.9,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M12,2019,3277.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M5,2013,3117.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M5,2014,3063.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M5,2015,3069,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M5,2016,2976.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M5,2017,3161.3,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2020M5,2018,3257.7,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2013,3117.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2014,3063.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2015,3069,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2016,2976.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2017,3161.9,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2018,3243.2,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2019,3236.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2021M12,2020,2930.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2013,3117.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2014,3063.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2015,3069,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2016,2976.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2017,3161.9,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2018,3243.2,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2019,3234.6,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2020,2812,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2022M12,2021,3042.5,,,,,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2013,3117.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2014,3063.5,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2015,3069,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2016,2976.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2017,3161.9,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2018,3243.2,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2019,3234.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2020,2814.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2021,3126.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITF6,D21X31_C_W2_S1,Y,N,2023M12,2022,3431.2,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2013,338172.6,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2014,335194.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2016,340960,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2017,343307.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2018,344116.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M12,2019,344374.8,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M5,2013,338172.6,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M5,2014,335194.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M5,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M5,2016,340960,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M5,2017,343262.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2020M5,2018,344248.3,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2013,338172.6,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2014,335194.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2016,340960,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2017,343307.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2018,343639.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2019,344626.6,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2021M12,2020,316077.2,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2013,338172.6,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2014,335194.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2016,340960,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2017,343307.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2018,343639.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2019,344794.5,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2020,317205.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2022M12,2021,335998.3,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__L_2015_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2013,338172.6,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2014,335194.4,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2015,340215,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2016,340960,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2017,343307.4,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2018,343639.7,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2019,344794.5,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2020,317205,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2021,341392.3,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,L_2015,N,2023M12,2022,353701.5,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M1,2016,343464.9,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M1,2017,349865.9,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M1,2018,354268.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2013,334772.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2014,332814,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2016,343421.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2017,349841.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2018,354183.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M12,2019,356685.9,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M5,2013,334772.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M5,2014,332814,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M5,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M5,2016,343421.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M5,2017,349841.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2020M5,2018,354351.6,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2013,334772.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2014,332814,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2016,343421.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2017,349841.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2018,354093.9,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2019,357934.9,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2021M12,2020,333843.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2013,334772.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2014,332814,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2015,340215,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2016,343421.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2017,349841.1,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2018,354093.9,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2019,358268.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2020,335741.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2022M12,2021,356042.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__V_N3,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2013,334772.7,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2014,332814,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2015,340215,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2016,343421.1,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2017,349841.1,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2018,354093.9,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2019,358268.4,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2020,335892.8,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2021,364699.7,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,V,N,2023M12,2022,390040.1,,,,,,,,,,
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M1,2017,346781.7,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M1,2018,351290,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M12,2013,331195,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M12,2014,331824.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M12,2015,337799,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M12,2016,340960,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M12,2017,345785.4,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
IT1:93_498_DF_DCCN_PILT_1(1.0),A,ITFG,B1G_B_W2_S1,Y,N,2020M12,2018,350665.8,,,,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,VAL__Y_N1,,,,EURO,6
